ID	representative	average_score	family_size	rotation_matrix	rotation_type
3000844	1APX_A_2_250	0.8067393939393939	37	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001398	1MSK_A_901_1227	0.8742333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002179	3N7N_F_3_32		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001353	3KD8_B_1_72	0.760875	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000281	1EAR_A_1_74	0.84545	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001161	5IZN_H_1_92	0.7550083333333334	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001505	1PV5_A_1_261		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002380	4O2H_B_3_138		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001737	1H71_P_245_463	0.981025	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000423	2OHF_A_305_388	0.8004444444444443	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002374	3OKQ_A_553_677		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002146	5FLG_A_4_258	0.9321	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000611	1PJU_A_2_15	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002522	3C2Q_B_78_160		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000275	1SO9_A_21_151		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001195	1EIW_A_2_111		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002710	4JPN_B_144_193		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000629	1C4K_A_570_730		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002728	5W7L_A_1_182		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001991	1TFJ_A_6_209	0.921625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000843	2HG6_A_1_106		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001159	2QIF_A_1_69	0.865896	25	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001965	1CIY_A_33_255	0.907475	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001192	2H2J_A_311_482		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000040	1LLU_A_143_342	0.8372107142857145	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002717	4LLG_M_15_64		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002525	5HUQ_A_37_272	0.9261	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000272	4N72_C_383_629	0.6869357142857142	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002141	3JQO_n_168_386	0.7747	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000616	2MWR_A_1_58	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000424	1W85_B_193_324	0.72501875	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002373	2LBO_A_1_104	0.8374333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001730	1JPC_A_1_108	0.9262900000000002	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001502	2QM4_C_126_172	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002387	3EZJ_A_169_235	0.8415285714285715	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001166	2FEF_B_6_129		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000888	1EAR_A_75_142	0.9541	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001354	1NOG_A_23_171	0.9071	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000226	1WSD_A_1_275	0.8885688888888889	45	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002571	3CWX_A_47_176		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002743	6E12_A_1_216	0.93515	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000828	2D00_A_6_109	0.8623000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000014	1F76_A_45_336	0.6536239130434781	46	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002327	3GS2_B_219_248		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000470	2QFI_A_209_290	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000642	1DKZ_A_389_506	0.98484	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001790	3LQ1_A_385_555	0.6607711864406781	59	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002115	3U22_A_39_220	0.8982333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000484	2BH1_X_14_81	0.8834500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001556	2O3L_A_14_95	0.9204666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001764	4TQO_I_23_93	0.9863166666666666	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001300	1GH9_A_1_71		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002585	3TXS_C_25_115		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001132	2JIO_A_601_723	0.7212000000000001	24	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002318	4RZ9_A_1_179	0.94085	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000817	4XAL_A_24_110	0.8056	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000219	6BK6_A_60_182	0.58822	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001931	1NEE_A_99_135	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002788	2MEM_A_354_468		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001569	1T9F_A_22_197	0.8930666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001909	1VDD_A_1_53		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001135	1XZY_A_1_90		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001307	2FZC_B_101_153	0.8634	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002582	2OWY_A_1_306	0.97255	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001763	2QVJ_B_2_422	0.9464	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000483	2ICH_B_24_351		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001551	1NT2_B_12_267	0.76965	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000645	1WV2_A_1009_1251	0.95212	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001797	1DL5_A_214_317		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002112	3S2Q_A_44_108	0.8291142857142857	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002320	4PSN_A_119_219		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000477	2CON_A_8_73		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002744	2CWO_B_1_177		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000221	1Q87_B_153_233		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002576	6A02_A_18_186	0.9621	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001338	1T5J_A_2_301		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001936	4UR4_A_1_65	0.9153714285714284	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002549	4WLP_B_40_115	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000810	1H6E_A_166_435	0.8593142857142857	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000448	6HRL_A_337_623	0.9343363636363636	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001755	3C8G_B_3_168	0.9053	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000687	2GTI_A_217_369	0.8743000000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001567	2JOQ_A_4_89	0.8774500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001103	1T95_A_87_161		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002786	3C9A_A_350_419	0.7228333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001331	1E4C_P_1_206	0.8235083333333333	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000819	6L35_I_1_34	0.9586	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000025	1WOS_A_1_236	0.8028166666666667	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002772	2YUF_A_8_136		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002540	2RGH_A_518_579	0.911525	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000217	1ZD0_A_9_144		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002124	2K0S_A_10_130	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000673	2JXT_A_1_78	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001593	6KV3_B_2_271	0.5607303571428571	57	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000441	2W9P_A_4_90	0.6459184210526316	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002316	4O3M_A_1034_1068		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001900	1GJJ_A_111_153	0.93845	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001558	3W1O_B_4_118	0.6811	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002329	5HAS_C_7_184	0.8043666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000228	2JWM_A_1_28	0.8727999999999999	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000826	2PHC_B_2_85		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001594	2E9X_D_21_165	0.691575	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000446	4EAG_B_187_270	0.803475	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002311	3L3F_X_386_439	0.90315	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002123	2KHM_A_36_139	0.868125	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000674	2INN_L_3_89	0.7945000000000001	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002547	4GOF_B_4_54	0.8856999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000210	5XYM_T_4_96	0.671375	17	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000022	1Q0Q_A_328_398	0.985	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002775	6M3Q_E_1325_1458	0.7083999999999999	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001336	7QIY_L_20_123	0.8792526315789475	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001938	5BUM_A_2_50	0.7110181818181817	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001104	1CLD_A_93_125	0.84398	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002781	3LCN_C_126_150		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001560	3TNU_B_382_476	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001752	1VK6_A_97_125		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000680	2UUB_P_1_83	0.902875	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000821	6ZYW_H_8_92	0.8179384615384616	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002578	2LMK_A_48_102		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001799	6J5I_I_1_48	0.9309	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000479	2QKQ_A_908_968	0.8731533333333333	43	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001907	2OYO_A_10_195	0.6738	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001309	1JJC_B_682_785		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001049	1GVN_A_3_86	0.9007000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001875	2K5S_A_2_67	0.8947499999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000739	3GHJ_A_5_120	0.5911689189189189	74	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002852	5EN2_C_87_227	0.7635555555555555	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002638	6EMW_f_1_90	0.98155	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000953	2K9M_A_157_198	1.0	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001881	1K40_A_921_1046	0.83095	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001412	2WNO_A_131_249	0.8599666666666665	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002297	4HRI_B_222_297	0.8540333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001620	2OT3_A_139_391		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000396	1V2B_B_16_186	0.7541200000000001	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001244	2K0N_A_6_90	0.7726666666666667	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001076	2AP3_A_12_196		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000998	1ZE3_C_122_205	0.8609166666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002435	4ZR1_B_117_384		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000362	4JW0_A_1_95	0.9092375	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000150	3ABD_B_15_153	0.851825	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001082	2J9U_A_148_241	0.9529	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002607	4I0O_A_3_493		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000534	1GL0_I_3_34	0.72956	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002263	4KSF_A_35_166	0.8991666666666666	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002051	6W37_A_1_66	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001288	1MIU_A_2399_2589	0.9775	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000168	2CFE_A_1_162	0.8846276923076923	65	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000954	3WLX_A_1_331	0.6831314447592067	353	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001886	1B0N_A_74_108	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002855	3SSC_A_2_155		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002069	3W5N_A_301_475	0.72625	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001618	2QN6_B_176_264	0.90445	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001872	2BT8_A_157_193	0.795	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002056	3F3H_A_2_111	0.8510249999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000533	1R48_A_4_33		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002264	4I6M_D_1_90		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000157	6D4P_C_1_72	0.7648179894179894	191	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001085	1RVV_A_1_154	0.9054357142857142	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002600	5WUC_A_7_200	0.8104333333333334	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002432	5HHE_A_175_265		4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000365	2BIB_A_309_541	0.7342249999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001071	2FUG_5_1_196		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000391	3BRD_A_381_541		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001243	2GTS_A_4_80		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001627	1UTA_A_243_319	0.8088500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001415	2OKU_A_443_564		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002290	1MQS_B_1_21		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002863	2H8N_A_62_129		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000708	1F2V_A_2_210	0.9379833333333334	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000962	1UZJ_A_1529_1604	0.8328	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002609	2EV1_A_122_195		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000398	1H59_B_39_83	0.7498499999999999	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001078	6YSI_O_2_110	0.9530923076923076	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001844	1LT8_A_11_371	0.9216	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000996	1X9D_A_245_697	0.9338833333333332	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002299	5VMS_A_525_556		3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002636	4DHX_A_1162_1233		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000161	3GV6_A_8_63	0.7276955555555555	54	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001281	1NVP_D_54_99	0.8872499999999999	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000353	2XI1_A_74_203	0.9427625	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002404	5I0X_A_3_153	0.955775	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000737	1NUI_A_151_255	0.5776	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002060	3EAD_B_441_554	0.91012	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002252	2ZCA_A_1_156	0.78555	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000505	1UX6_A_816_936		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001611	5LFJ_C_38_144	0.81225	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002094	4V2T_S_298_475		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001423	1O22_A_6_154		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001047	1D6G_A_1_47		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000195	1UHA_A_1_42	0.947118181818182	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001275	1TBA_A_11_77		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001629	2GAF_D_328_462		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001843	4QNS_C_1360_1460	0.8865068965517241	59	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000991	2DSQ_G_149_231	0.773625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000159	4ID3_A_164_250	0.7133	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000965	2R83_A_271_393	0.7669870967741937	62	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002864	2B9K_A_1_47		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002058	2NQD_A_3_110	0.77654	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001272	1Q8I_A_413_433	0.8251999999999999	85	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001040	1S0P_A_51_226		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000192	2CBI_A_41_178	0.6816909090909091	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001424	1NO1_A_2_67		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001616	4LXV_B_2_172	0.9389054054054056	115	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002093	1V0E_A_245_312	0.98315	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002255	5A9Q_B_515_1375	0.4157108333333334	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000502	5MUK_A_22_428	0.7537375	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000730	1K8B_A_39_90	0.72845	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002067	1L4I_A_1_120	0.674090625	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001286	5TPT_A_373_569	0.887925	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000354	2WG5_A_62_120	0.8062666666666667	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002403	5CE3_B_437_509	0.69592	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002631	5I65_A_2_150	0.64175	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000166	3VTH_A_202_385	0.6721	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001888	2PKG_C_91_170		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001828	1NNX_A_2_107		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001014	1DQ3_A_336_414	0.8114	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002691	2LQL_A_50_93	1.0	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001226	2INC_C_3_85	0.8849	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000790	6YSI_a_2_64	0.9023857142857142	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001642	1H6L_A_29_381	0.9982	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001470	1FZC_C_97_141		12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002033	1G64_B_207_226		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000764	1R8I_A_32_218		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000556	1U6K_A_2_283		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001484	7DXP_B_22_497	0.9361428571428572	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002201	3R3L_A_8_338	0.9695333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000132	1WUD_A_530_606	0.77328	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002665	2WL8_B_171_274		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002457	4QTJ_A_6_270	0.93705	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000300	2R48_A_2_104	0.7817624999999999	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001219	2CB8_A_2_87	0.9050857142857144	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001817	1YWW_A_1_65	0.8745499999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002468	2WX4_C_328_363	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000931	4RSO_A_217_736	0.76062	26	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000569	2QTV_A_627_768	0.8006	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001689	2APL_A_2_150		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002830	3GMG_A_149_291		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002450	6QFP_A_48_139		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000307	2INS_B_2_30	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000909	2IQ1_A_90_349	0.7768344827586208	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000135	1IYJ_B_2732_2760	0.9217	252	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002662	2LOM_A_1_93	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000551	2BAI_A_1_32		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001483	2HQ4_B_1_152		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002034	2KDU_B_458_492	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002808	6GQA_C_4_59	0.94468	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000763	1KAF_A_105_211		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001477	1OM2_A_1_95		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000797	7O3C_F_9_110	0.9675166666666668	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001645	1ECM_A_5_95	0.8453875	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001221	2B5U_A_316_454		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001013	2KYS_A_3_85	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002696	6XDC_A_143_238		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002837	2KPQ_A_1_98		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002239	2KW6_A_61_115	0.9609	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000936	1R6O_C_20_106	0.86952	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000338	5V7Q_H_1_47	0.844075	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001810	3T1R_C_2_137	0.7809882352941176	17	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001448	1J27_A_1_98		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002230	1YA5_T_1_89		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
